n_majorana,weight,beta,n_samples,n_strings,mean_m1,std_m1,predicted_std_m1,std_m1_over_prediction,mean_m2,sigma2_mean_over_strings,rel_std_m2,predicted_rel_std_m2,rel_std_m2_over_prediction,mean_abs_offdiag_corr,max_abs_offdiag_corr,mean_excess_kurtosis
18,4,1.0,60,3060,5.868406238155118e-05,0.00041522368757977647,0.0004477925691184428,0.9272679276416226,0.0006135856459705477,0.0006135856459705477,0.025341981268249235,0.02556549962824568,0.9912570314194253,0.10434744821121772,0.6296079295933956,-0.10510307212646883
